Store,Date,Year,product_category,product_type,period,amount
12,2021-01-03T00:00:00Z,2021,43-1293,XXRP,Q2,364.03
12,2021-01-03T00:00:00Z,2021,43-1293,XXRP,Q3,320.01
12,2021-01-03T00:00:00Z,2021,43-1293,XXRP,Q4,348.71
17,2021-01-04T00:00:00Z,2021,11-1711,XYYF,Q1,13238.96
17,2021-01-04T00:00:00Z,2021,11-1711,XYYF,Q2,12032.93
17,2021-01-04T00:00:00Z,2021,11-1711,XYYF,Q3,10937.71
17,2021-01-04T00:00:00Z,2021,11-1711,XYYF,Q4,12285.26
34,2021-01-06T00:00:00Z,2021,31-3431,XXRP,Q1,1174.5
34,2021-01-06T00:00:00Z,2021,31-3431,XXRP,Q2,1125.34
34,2021-01-06T00:00:00Z,2021,31-3431,XXRP,Q3,1446.67
34,2021-01-06T00:00:00Z,2021,31-3431,XXRP,Q4,1535.42
9,2021-01-07T00:00:00Z,2021,8-98,XYYF,Q1,21573.69
9,2021-01-07T00:00:00Z,2021,8-98,XYYF,Q2,21964.72
9,2021-01-07T00:00:00Z,2021,8-98,XYYF,Q3,20764.4
9,2021-01-07T00:00:00Z,2021,8-98,XYYF,Q4,20415.71
11,2021-01-07T00:00:00Z,2021,28-1128,XXRP,Q1,1332.24
11,2021-01-07T00:00:00Z,2021,28-1128,XXRP,Q2,1434.66
11,2021-01-07T00:00:00Z,2021,28-1128,XXRP,Q3,1212.19
11,2021-01-07T00:00:00Z,2021,28-1128,XXRP,Q4,995
12,2021-01-08T00:00:00Z,2021,38-1238,XXRP,Q1,47649.88
12,2021-01-08T00:00:00Z,2021,38-1238,XXRP,Q2,52075.88
12,2021-01-08T00:00:00Z,2021,38-1238,XXRP,Q3,45110.67
12,2021-01-08T00:00:00Z,2021,38-1238,XXRP,Q4,47090.2
16,2021-01-09T00:00:00Z,2021,41-1641,XXRP,Q1,2285.64
16,2021-01-09T00:00:00Z,2021,41-1641,XXRP,Q2,2648.72
16,2021-01-09T00:00:00Z,2021,41-1641,XXRP,Q3,3419.76
16,2021-01-09T00:00:00Z,2021,41-1641,XXRP,Q4,3014
33,2021-01-09T00:00:00Z,2021,17-3317,XYYF,Q1,444.14
33,2021-01-09T00:00:00Z,2021,17-3317,XYYF,Q2,532.45
33,2021-01-09T00:00:00Z,2021,17-3317,XYYF,Q3,434.43
33,2021-01-09T00:00:00Z,2021,17-3317,XYYF,Q4,654.22
15,2021-01-11T00:00:00Z,2021,8-158,XYYF,Q1,23180.02
15,2021-01-11T00:00:00Z,2021,8-158,XYYF,Q2,20920.04
15,2021-01-11T00:00:00Z,2021,8-158,XYYF,Q3,21566.48
15,2021-01-11T00:00:00Z,2021,8-158,XYYF,Q4,19743.83
17,2021-01-11T00:00:00Z,2021,20-1720,XYYF,Q1,3461.32
17,2021-01-11T00:00:00Z,2021,20-1720,XYYF,Q2,3403.32
17,2021-01-11T00:00:00Z,2021,20-1720,XYYF,Q3,3451.23
17,2021-01-11T00:00:00Z,2021,20-1720,XYYF,Q4,3394.42
31,2021-01-11T00:00:00Z,2021,44-3144,XXRP,Q1,2278.65
31,2021-01-11T00:00:00Z,2021,44-3144,XXRP,Q2,2677.74
31,2021-01-11T00:00:00Z,2021,44-3144,XXRP,Q3,1922.48
31,2021-01-11T00:00:00Z,2021,44-3144,XXRP,Q4,1614.03
4,2021-01-12T00:00:00Z,2021,41-441,XXRP,Q1,401.94
4,2021-01-12T00:00:00Z,2021,41-441,XXRP,Q2,686.83
4,2021-01-12T00:00:00Z,2021,41-441,XXRP,Q3,606
4,2021-01-12T00:00:00Z,2021,41-441,XXRP,Q4,564
21,2021-01-12T00:00:00Z,2021,5-215,XYYF,Q1,20755.54
21,2021-01-12T00:00:00Z,2021,5-215,XYYF,Q2,18720.46
21,2021-01-12T00:00:00Z,2021,5-215,XYYF,Q3,16448.27
21,2021-01-12T00:00:00Z,2021,5-215,XYYF,Q4,13354.22
7,2021-01-13T00:00:00Z,2021,20-720,XYYF,Q1,2520.08
7,2021-01-13T00:00:00Z,2021,20-720,XYYF,Q2,2744.77
7,2021-01-13T00:00:00Z,2021,20-720,XYYF,Q3,2490.94
7,2021-01-13T00:00:00Z,2021,20-720,XYYF,Q4,2714.08
38,2021-01-13T00:00:00Z,2021,28-3828,XXRP,Q1,157.16
38,2021-01-13T00:00:00Z,2021,28-3828,XXRP,Q2,158.39
38,2021-01-13T00:00:00Z,2021,28-3828,XXRP,Q3,200.1
38,2021-01-13T00:00:00Z,2021,28-3828,XXRP,Q4,162.77
17,2021-01-14T00:00:00Z,2021,30-1730,XXRP,Q1,1859
17,2021-01-14T00:00:00Z,2021,30-1730,XXRP,Q2,2319.44
17,2021-01-14T00:00:00Z,2021,30-1730,XXRP,Q3,2360.08
17,2021-01-14T00:00:00Z,2021,30-1730,XXRP,Q4,1893.5
16,2021-01-15T00:00:00Z,2021,18-1618,XYYF,Q1,1369
16,2021-01-15T00:00:00Z,2021,18-1618,XYYF,Q2,3911
16,2021-01-15T00:00:00Z,2021,18-1618,XYYF,Q3,2408.46
16,2021-01-15T00:00:00Z,2021,18-1618,XYYF,Q4,413.63
21,2021-01-15T00:00:00Z,2021,6-216,XYYF,Q1,3789.23
21,2021-01-15T00:00:00Z,2021,6-216,XYYF,Q2,10224.03
21,2021-01-15T00:00:00Z,2021,6-216,XYYF,Q3,7531.63
21,2021-01-15T00:00:00Z,2021,6-216,XYYF,Q4,5226.8
27,2021-01-15T00:00:00Z,2021,10-2710,XYYF,Q1,33769.73
27,2021-01-15T00:00:00Z,2021,10-2710,XYYF,Q2,31546.39
27,2021-01-15T00:00:00Z,2021,10-2710,XYYF,Q3,33476.23
27,2021-01-15T00:00:00Z,2021,10-2710,XYYF,Q4,31348.37
28,2021-01-15T00:00:00Z,2021,13-2813,XYYF,Q1,48989.99
28,2021-01-15T00:00:00Z,2021,13-2813,XYYF,Q2,43883.47
28,2021-01-15T00:00:00Z,2021,13-2813,XYYF,Q3,43411.77
28,2021-01-15T00:00:00Z,2021,13-2813,XYYF,Q4,42046.84
1,2021-01-20T00:00:00Z,2021,31-131,XXRP,Q1,3455.92
1,2021-01-20T00:00:00Z,2021,31-131,XXRP,Q2,3228.96
1,2021-01-20T00:00:00Z,2021,31-131,XXRP,Q3,2652
1,2021-01-20T00:00:00Z,2021,31-131,XXRP,Q4,2665.75
21,2021-01-20T00:00:00Z,2021,43-2193,XXRP,Q1,711.6
21,2021-01-20T00:00:00Z,2021,43-2193,XXRP,Q2,456.46
21,2021-01-20T00:00:00Z,2021,43-2193,XXRP,Q3,697
21,2021-01-20T00:00:00Z,2021,43-2193,XXRP,Q4,528.76
14,2021-01-21T00:00:00Z,2021,23-1423,XYYF,Q1,29962.15
14,2021-01-21T00:00:00Z,2021,23-1423,XYYF,Q2,25082.47
14,2021-01-21T00:00:00Z,2021,23-1423,XYYF,Q3,32429.13
14,2021-01-21T00:00:00Z,2021,23-1423,XYYF,Q4,28939.74
20,2021-01-21T00:00:00Z,2021,34-2034,XXRP,Q1,25206.5
20,2021-01-21T00:00:00Z,2021,34-2034,XXRP,Q2,20074.5
20,2021-01-21T00:00:00Z,2021,34-2034,XXRP,Q3,21388
20,2021-01-21T00:00:00Z,2021,34-2034,XXRP,Q4,18593.18
10,2021-01-23T00:00:00Z,2021,4-104,XYYF,Q1,51885.86
10,2021-01-23T00:00:00Z,2021,4-104,XYYF,Q2,49359.18
10,2021-01-23T00:00:00Z,2021,4-104,XYYF,Q3,50350.28
10,2021-01-23T00:00:00Z,2021,4-104,XYYF,Q4,51206.84
32,2021-01-23T00:00:00Z,2021,48-3248,XXRP,Q1,0
32,2021-01-23T00:00:00Z,2021,48-3248,XXRP,Q2,0
32,2021-01-23T00:00:00Z,2021,48-3248,XXRP,Q3,0
32,2021-01-23T00:00:00Z,2021,48-3248,XXRP,Q4,0
28,2021-01-25T00:00:00Z,2021,5-285,XYYF,Q1,40428.55
28,2021-01-25T00:00:00Z,2021,5-285,XYYF,Q2,37130.1
28,2021-01-25T00:00:00Z,2021,5-285,XYYF,Q3,40420.61
28,2021-01-25T00:00:00Z,2021,5-285,XYYF,Q4,29808.99
40,2021-01-25T00:00:00Z,2021,32-4032,XXRP,Q1,4811.57
40,2021-01-25T00:00:00Z,2021,32-4032,XXRP,Q2,5550.88
40,2021-01-25T00:00:00Z,2021,32-4032,XXRP,Q3,6764.1
40,2021-01-25T00:00:00Z,2021,32-4032,XXRP,Q4,3590.95
3,2021-01-26T00:00:00Z,2021,7-37,XYYF,Q1,8914.32
3,2021-01-26T00:00:00Z,2021,7-37,XYYF,Q2,8087.19
3,2021-01-26T00:00:00Z,2021,7-37,XYYF,Q3,8767.34
3,2021-01-26T00:00:00Z,2021,7-37,XYYF,Q4,8826.12
2,2021-01-27T00:00:00Z,2021,19-219,XYYF,Q1,4891.96
2,2021-01-27T00:00:00Z,2021,19-219,XYYF,Q2,3713.47
2,2021-01-27T00:00:00Z,2021,19-219,XYYF,Q3,4488.64
2,2021-01-27T00:00:00Z,2021,19-219,XYYF,Q4,5016.24
37,2021-01-27T00:00:00Z,2021,12-3712,XYYF,Q1,132.36
37,2021-01-27T00:00:00Z,2021,12-3712,XYYF,Q2,106.2
37,2021-01-27T00:00:00Z,2021,12-3712,XYYF,Q3,84.88
37,2021-01-27T00:00:00Z,2021,12-3712,XYYF,Q4,126.53
31,2021-01-28T00:00:00Z,2021,45-3145,XXRP,Q1,0
31,2021-01-28T00:00:00Z,2021,45-3145,XXRP,Q2,0
31,2021-01-28T00:00:00Z,2021,45-3145,XXRP,Q3,0
31,2021-01-28T00:00:00Z,2021,45-3145,XXRP,Q4,0
32,2021-01-28T00:00:00Z,2021,26-3226,XXRP,Q1,4825.53
32,2021-01-28T00:00:00Z,2021,26-3226,XXRP,Q2,5091.82
32,2021-01-28T00:00:00Z,2021,26-3226,XXRP,Q3,4801.55
32,2021-01-28T00:00:00Z,2021,26-3226,XXRP,Q4,4837.97
38,2021-01-28T00:00:00Z,2021,7-387,XYYF,Q1,347.33
38,2021-01-28T00:00:00Z,2021,7-387,XYYF,Q2,300.99
38,2021-01-28T00:00:00Z,2021,7-387,XYYF,Q3,308.78
38,2021-01-28T00:00:00Z,2021,7-387,XYYF,Q4,295.96
38,2021-01-29T00:00:00Z,2021,29-3829,XXRP,Q1,0
38,2021-01-29T00:00:00Z,2021,29-3829,XXRP,Q2,0
38,2021-01-29T00:00:00Z,2021,29-3829,XXRP,Q3,0
38,2021-01-29T00:00:00Z,2021,29-3829,XXRP,Q4,0
40,2021-01-29T00:00:00Z,2021,5-405,XYYF,Q1,20669.72
40,2021-01-29T00:00:00Z,2021,5-405,XYYF,Q2,21179.29
40,2021-01-29T00:00:00Z,2021,5-405,XYYF,Q3,20121.61
40,2021-01-29T00:00:00Z,2021,5-405,XYYF,Q4,17329.43
12,2021-01-30T00:00:00Z,2021,1-121,XYYF,Q1,17426.75
12,2021-01-30T00:00:00Z,2021,1-121,XYYF,Q2,37734.82
12,2021-01-30T00:00:00Z,2021,1-121,XYYF,Q3,22135.29
12,2021-01-30T00:00:00Z,2021,1-121,XYYF,Q4,14942.21
13,2021-01-30T00:00:00Z,2021,16-1316,XYYF,Q1,3333.44
13,2021-01-30T00:00:00Z,2021,16-1316,XYYF,Q2,4341
13,2021-01-30T00:00:00Z,2021,16-1316,XYYF,Q3,4881.69
13,2021-01-30T00:00:00Z,2021,16-1316,XYYF,Q4,6391.83
16,2021-01-30T00:00:00Z,2021,28-1628,XXRP,Q1,300.5
16,2021-01-30T00:00:00Z,2021,28-1628,XXRP,Q2,189.5
16,2021-01-30T00:00:00Z,2021,28-1628,XXRP,Q3,266
16,2021-01-30T00:00:00Z,2021,28-1628,XXRP,Q4,255.5
16,2021-01-30T00:00:00Z,2021,23-1623,XYYF,Q1,9481.49
16,2021-01-30T00:00:00Z,2021,23-1623,XYYF,Q2,9667.49
16,2021-01-30T00:00:00Z,2021,23-1623,XYYF,Q3,10736.29
16,2021-01-30T00:00:00Z,2021,23-1623,XYYF,Q4,8808.93
30,2021-01-30T00:00:00Z,2021,7-307,XYYF,Q1,434.84
30,2021-01-30T00:00:00Z,2021,7-307,XYYF,Q2,333.32
30,2021-01-30T00:00:00Z,2021,7-307,XYYF,Q3,390.12
30,2021-01-30T00:00:00Z,2021,7-307,XYYF,Q4,492.92
26,2021-02-01T00:00:00Z,2021,41-2641,XXRP,Q1,574.96
26,2021-02-01T00:00:00Z,2021,41-2641,XXRP,Q2,710
26,2021-02-01T00:00:00Z,2021,41-2641,XXRP,Q3,1253.32
26,2021-02-01T00:00:00Z,2021,41-2641,XXRP,Q4,414.97
13,2021-02-02T00:00:00Z,2021,41-1341,XXRP,Q1,732.9
13,2021-02-02T00:00:00Z,2021,41-1341,XXRP,Q2,979.66
13,2021-02-02T00:00:00Z,2021,41-1341,XXRP,Q3,712.83
13,2021-02-02T00:00:00Z,2021,41-1341,XXRP,Q4,545
9,2021-02-04T00:00:00Z,2021,4-94,XYYF,Q1,17483.9
9,2021-02-04T00:00:00Z,2021,4-94,XYYF,Q2,15667
9,2021-02-04T00:00:00Z,2021,4-94,XYYF,Q3,15069.46
9,2021-02-04T00:00:00Z,2021,4-94,XYYF,Q4,15537.55
10,2021-02-06T00:00:00Z,2021,14-1014,XYYF,Q1,55033.94
10,2021-02-06T00:00:00Z,2021,14-1014,XYYF,Q2,51167.46
10,2021-02-06T00:00:00Z,2021,14-1014,XYYF,Q3,49011.24
10,2021-02-06T00:00:00Z,2021,14-1014,XYYF,Q4,49829.71
27,2021-02-07T00:00:00Z,2021,34-2734,XXRP,Q1,20171
27,2021-02-07T00:00:00Z,2021,34-2734,XXRP,Q2,19125.82
27,2021-02-07T00:00:00Z,2021,34-2734,XXRP,Q3,23274.5
27,2021-02-07T00:00:00Z,2021,34-2734,XXRP,Q4,16449.5
32,2021-02-07T00:00:00Z,2021,6-326,XYYF,Q1,2575.02
32,2021-02-07T00:00:00Z,2021,6-326,XYYF,Q2,4918.46
32,2021-02-07T00:00:00Z,2021,6-326,XYYF,Q3,4548.38
32,2021-02-07T00:00:00Z,2021,6-326,XYYF,Q4,3666.51
36,2021-02-07T00:00:00Z,2021,6-366,XYYF,Q1,0
36,2021-02-07T00:00:00Z,2021,6-366,XYYF,Q2,0
36,2021-02-07T00:00:00Z,2021,6-366,XYYF,Q3,0
36,2021-02-07T00:00:00Z,2021,6-366,XYYF,Q4,0
16,2021-02-08T00:00:00Z,2021,36-1636,XXRP,Q1,1705.9
16,2021-02-08T00:00:00Z,2021,36-1636,XXRP,Q2,1578.1
16,2021-02-08T00:00:00Z,2021,36-1636,XXRP,Q3,2399.5
16,2021-02-08T00:00:00Z,2021,36-1636,XXRP,Q4,1816
25,2021-02-09T00:00:00Z,2021,46-2546,XXRP,Q1,16513.29
25,2021-02-09T00:00:00Z,2021,46-2546,XXRP,Q2,12854.48
25,2021-02-09T00:00:00Z,2021,46-2546,XXRP,Q3,16699.74
25,2021-02-09T00:00:00Z,2021,46-2546,XXRP,Q4,16362.13
1,2021-02-11T00:00:00Z,2021,41-141,XXRP,Q1,1011.83
1,2021-02-11T00:00:00Z,2021,41-141,XXRP,Q2,924.53
1,2021-02-11T00:00:00Z,2021,41-141,XXRP,Q3,1206.88
1,2021-02-11T00:00:00Z,2021,41-141,XXRP,Q4,885.27
5,2021-02-12T00:00:00Z,2021,40-540,XXRP,Q1,21538.68
5,2021-02-12T00:00:00Z,2021,40-540,XXRP,Q2,20417.62
5,2021-02-12T00:00:00Z,2021,40-540,XXRP,Q3,20957.78
5,2021-02-12T00:00:00Z,2021,40-540,XXRP,Q4,20167.51
18,2021-02-12T00:00:00Z,2021,10-1810,XYYF,Q1,16642.3
18,2021-02-12T00:00:00Z,2021,10-1810,XYYF,Q2,16261.64
18,2021-02-12T00:00:00Z,2021,10-1810,XYYF,Q3,14471.88
18,2021-02-12T00:00:00Z,2021,10-1810,XYYF,Q4,15740.41
28,2021-02-12T00:00:00Z,2021,16-2816,XYYF,Q1,4495.94
28,2021-02-12T00:00:00Z,2021,16-2816,XYYF,Q2,5139.84
28,2021-02-12T00:00:00Z,2021,16-2816,XYYF,Q3,9495.67
28,2021-02-12T00:00:00Z,2021,16-2816,XYYF,Q4,10635.19
35,2021-02-12T00:00:00Z,2021,41-3541,XXRP,Q1,786.81
35,2021-02-12T00:00:00Z,2021,41-3541,XXRP,Q2,788
35,2021-02-12T00:00:00Z,2021,41-3541,XXRP,Q3,956.2
35,2021-02-12T00:00:00Z,2021,41-3541,XXRP,Q4,712.65
6,2021-02-15T00:00:00Z,2021,28-628,XXRP,Q1,1190.89
6,2021-02-15T00:00:00Z,2021,28-628,XXRP,Q2,875.51
6,2021-02-15T00:00:00Z,2021,28-628,XXRP,Q3,1043.1
6,2021-02-15T00:00:00Z,2021,28-628,XXRP,Q4,772.68
17,2021-02-16T00:00:00Z,2021,25-1725,XYYF,Q1,3413.75
17,2021-02-16T00:00:00Z,2021,25-1725,XYYF,Q2,4600.5
17,2021-02-16T00:00:00Z,2021,25-1725,XYYF,Q3,4230
17,2021-02-16T00:00:00Z,2021,25-1725,XYYF,Q4,3515
28,2021-02-17T00:00:00Z,2021,29-2829,XXRP,Q1,7473.91
28,2021-02-17T00:00:00Z,2021,29-2829,XXRP,Q2,8673.97
28,2021-02-17T00:00:00Z,2021,29-2829,XXRP,Q3,7323.22
28,2021-02-17T00:00:00Z,2021,29-2829,XXRP,Q4,5841.34
10,2021-02-18T00:00:00Z,2021,26-1026,XXRP,Q1,22603.69
10,2021-02-18T00:00:00Z,2021,26-1026,XXRP,Q2,22208.4
10,2021-02-18T00:00:00Z,2021,26-1026,XXRP,Q3,22654.98
10,2021-02-18T00:00:00Z,2021,26-1026,XXRP,Q4,20059.04
4,2021-02-19T00:00:00Z,2021,35-435,XXRP,Q1,4335
4,2021-02-19T00:00:00Z,2021,35-435,XXRP,Q2,4685
4,2021-02-19T00:00:00Z,2021,35-435,XXRP,Q3,4158.32
4,2021-02-19T00:00:00Z,2021,35-435,XXRP,Q4,3426
31,2021-02-19T00:00:00Z,2021,14-3114,XYYF,Q1,19203.82
31,2021-02-19T00:00:00Z,2021,14-3114,XYYF,Q2,22675.67
31,2021-02-19T00:00:00Z,2021,14-3114,XYYF,Q3,20305.55
31,2021-02-19T00:00:00Z,2021,14-3114,XYYF,Q4,17749.56
7,2021-02-20T00:00:00Z,2021,37-787,XXRP,Q1,7414.22
7,2021-02-20T00:00:00Z,2021,37-787,XXRP,Q2,6615.41
7,2021-02-20T00:00:00Z,2021,37-787,XXRP,Q3,6749.82
7,2021-02-20T00:00:00Z,2021,37-787,XXRP,Q4,7346.31
12,2021-02-20T00:00:00Z,2021,7-127,XYYF,Q1,24316.52
12,2021-02-20T00:00:00Z,2021,7-127,XYYF,Q2,27433.02
12,2021-02-20T00:00:00Z,2021,7-127,XYYF,Q3,29670.78
12,2021-02-20T00:00:00Z,2021,7-127,XYYF,Q4,26121.45
9,2021-02-23T00:00:00Z,2021,48-948,XXRP,Q1,0
9,2021-02-23T00:00:00Z,2021,48-948,XXRP,Q2,0
9,2021-02-23T00:00:00Z,2021,48-948,XXRP,Q3,0
9,2021-02-23T00:00:00Z,2021,48-948,XXRP,Q4,0
24,2021-02-23T00:00:00Z,2021,29-2429,XXRP,Q1,6465
24,2021-02-23T00:00:00Z,2021,29-2429,XXRP,Q2,7775.5
24,2021-02-23T00:00:00Z,2021,29-2429,XXRP,Q3,8463.62
24,2021-02-23T00:00:00Z,2021,29-2429,XXRP,Q4,5214.46
16,2021-02-25T00:00:00Z,2021,11-1611,XYYF,Q1,9947.86
16,2021-02-25T00:00:00Z,2021,11-1611,XYYF,Q2,9017.8
16,2021-02-25T00:00:00Z,2021,11-1611,XYYF,Q3,10790.91
16,2021-02-25T00:00:00Z,2021,11-1611,XYYF,Q4,8974.77
23,2021-02-25T00:00:00Z,2021,49-2349,XXRP,Q1,27058.26
23,2021-02-25T00:00:00Z,2021,49-2349,XXRP,Q2,33306.8
23,2021-02-25T00:00:00Z,2021,49-2349,XXRP,Q3,32063.86
23,2021-02-25T00:00:00Z,2021,49-2349,XXRP,Q4,33169.07
3,2021-03-02T00:00:00Z,2021,18-318,XYYF,Q1,2201.25
3,2021-03-02T00:00:00Z,2021,18-318,XYYF,Q2,7812.75
3,2021-03-02T00:00:00Z,2021,18-318,XYYF,Q3,3756.81
3,2021-03-02T00:00:00Z,2021,18-318,XYYF,Q4,223.44
33,2021-03-02T00:00:00Z,2021,35-3335,XXRP,Q1,0
33,2021-03-02T00:00:00Z,2021,35-3335,XXRP,Q2,0
33,2021-03-02T00:00:00Z,2021,35-3335,XXRP,Q3,0
33,2021-03-02T00:00:00Z,2021,35-3335,XXRP,Q4,0
4,2021-03-03T00:00:00Z,2021,10-410,XYYF,Q1,34932.26
4,2021-03-03T00:00:00Z,2021,10-410,XYYF,Q2,31909.34
4,2021-03-03T00:00:00Z,2021,10-410,XYYF,Q3,32497.59
4,2021-03-03T00:00:00Z,2021,10-410,XYYF,Q4,35973.26
23,2021-03-03T00:00:00Z,2021,20-2320,XYYF,Q1,11641.64
23,2021-03-03T00:00:00Z,2021,20-2320,XYYF,Q2,10022.2
23,2021-03-03T00:00:00Z,2021,20-2320,XYYF,Q3,9917.65
23,2021-03-03T00:00:00Z,2021,20-2320,XYYF,Q4,9491.86
10,2021-03-04T00:00:00Z,2021,28-1028,XXRP,Q1,1778.7
10,2021-03-04T00:00:00Z,2021,28-1028,XXRP,Q2,1752.05
10,2021-03-04T00:00:00Z,2021,28-1028,XXRP,Q3,1748.41
10,2021-03-04T00:00:00Z,2021,28-1028,XXRP,Q4,1826.56
28,2021-03-05T00:00:00Z,2021,24-2824,XYYF,Q1,10204.96
28,2021-03-05T00:00:00Z,2021,24-2824,XYYF,Q2,11564.67
28,2021-03-05T00:00:00Z,2021,24-2824,XYYF,Q3,8947.73
28,2021-03-05T00:00:00Z,2021,24-2824,XYYF,Q4,8979.31
6,2021-03-06T00:00:00Z,2021,43-693,XXRP,Q1,40815.87
6,2021-03-06T00:00:00Z,2021,43-693,XXRP,Q2,39393.63
6,2021-03-06T00:00:00Z,2021,43-693,XXRP,Q3,39083.48
6,2021-03-06T00:00:00Z,2021,43-693,XXRP,Q4,34728.96
36,2021-03-06T00:00:00Z,2021,10-3610,XYYF,Q1,8
36,2021-03-06T00:00:00Z,2021,10-3610,XYYF,Q2,36.67
36,2021-03-06T00:00:00Z,2021,10-3610,XYYF,Q3,38.14
36,2021-03-06T00:00:00Z,2021,10-3610,XYYF,Q4,35.83
6,2021-03-07T00:00:00Z,2021,12-612,XYYF,Q1,7150.11
6,2021-03-07T00:00:00Z,2021,12-612,XYYF,Q2,6022.5
6,2021-03-07T00:00:00Z,2021,12-612,XYYF,Q3,6212.79
6,2021-03-07T00:00:00Z,2021,12-612,XYYF,Q4,6259.91
32,2021-03-07T00:00:00Z,2021,43-3293,XXRP,Q1,30052.25
32,2021-03-07T00:00:00Z,2021,43-3293,XXRP,Q2,28705.33
32,2021-03-07T00:00:00Z,2021,43-3293,XXRP,Q3,27182.43
32,2021-03-07T00:00:00Z,2021,43-3293,XXRP,Q4,26658.18
6,2021-03-08T00:00:00Z,2021,10-610,XYYF,Q1,43843.57
6,2021-03-08T00:00:00Z,2021,10-610,XYYF,Q2,43192.85
6,2021-03-08T00:00:00Z,2021,10-610,XYYF,Q3,48176.55
6,2021-03-08T00:00:00Z,2021,10-610,XYYF,Q4,40644.91
16,2021-03-09T00:00:00Z,2021,22-1622,XYYF,Q1,6794.99
16,2021-03-09T00:00:00Z,2021,22-1622,XYYF,Q2,5938.75
16,2021-03-09T00:00:00Z,2021,22-1622,XYYF,Q3,6537.23
16,2021-03-09T00:00:00Z,2021,22-1622,XYYF,Q4,6438.08
17,2021-03-09T00:00:00Z,2021,7-177,XYYF,Q1,11501.61
17,2021-03-09T00:00:00Z,2021,7-177,XYYF,Q2,12589.82
17,2021-03-09T00:00:00Z,2021,7-177,XYYF,Q3,13099.78
17,2021-03-09T00:00:00Z,2021,7-177,XYYF,Q4,10779.21
39,2021-03-09T00:00:00Z,2021,5-395,XYYF,Q1,22081.23
39,2021-03-09T00:00:00Z,2021,5-395,XYYF,Q2,24519.54
39,2021-03-09T00:00:00Z,2021,5-395,XYYF,Q3,22750.65
39,2021-03-09T00:00:00Z,2021,5-395,XYYF,Q4,16069.37
14,2021-03-10T00:00:00Z,2021,6-146,XYYF,Q1,8992.23
14,2021-03-10T00:00:00Z,2021,6-146,XYYF,Q2,6629.72
14,2021-03-10T00:00:00Z,2021,6-146,XYYF,Q3,11468.55
14,2021-03-10T00:00:00Z,2021,6-146,XYYF,Q4,6750.99
39,2021-03-11T00:00:00Z,2021,9-399,XYYF,Q1,9652.18
39,2021-03-11T00:00:00Z,2021,9-399,XYYF,Q2,12093.32
39,2021-03-11T00:00:00Z,2021,9-399,XYYF,Q3,11071.24
39,2021-03-11T00:00:00Z,2021,9-399,XYYF,Q4,12655.32
5,2021-03-12T00:00:00Z,2021,4-54,XYYF,Q1,9282.86
5,2021-03-12T00:00:00Z,2021,4-54,XYYF,Q2,9266.08
5,2021-03-12T00:00:00Z,2021,4-54,XYYF,Q3,9595.35
5,2021-03-12T00:00:00Z,2021,4-54,XYYF,Q4,9297.39
23,2021-03-12T00:00:00Z,2021,34-2334,XXRP,Q1,28361.1
23,2021-03-12T00:00:00Z,2021,34-2334,XXRP,Q2,28681
23,2021-03-12T00:00:00Z,2021,34-2334,XXRP,Q3,28110
23,2021-03-12T00:00:00Z,2021,34-2334,XXRP,Q4,23383.5
31,2021-03-12T00:00:00Z,2021,30-3130,XXRP,Q1,3281
31,2021-03-12T00:00:00Z,2021,30-3130,XXRP,Q2,4095.38
31,2021-03-12T00:00:00Z,2021,30-3130,XXRP,Q3,4364
31,2021-03-12T00:00:00Z,2021,30-3130,XXRP,Q4,3760
9,2021-03-13T00:00:00Z,2021,40-940,XXRP,Q1,32427.39
9,2021-03-13T00:00:00Z,2021,40-940,XXRP,Q2,29859.92
9,2021-03-13T00:00:00Z,2021,40-940,XXRP,Q3,30994.36
9,2021-03-13T00:00:00Z,2021,40-940,XXRP,Q4,29654.04
5,2021-03-14T00:00:00Z,2021,8-58,XYYF,Q1,14337.76
5,2021-03-14T00:00:00Z,2021,8-58,XYYF,Q2,13575.76
5,2021-03-14T00:00:00Z,2021,8-58,XYYF,Q3,14362.02
5,2021-03-14T00:00:00Z,2021,8-58,XYYF,Q4,13157.07
12,2021-03-15T00:00:00Z,2021,25-1225,XYYF,Q1,19138.25
12,2021-03-15T00:00:00Z,2021,25-1225,XYYF,Q2,20394.49
12,2021-03-15T00:00:00Z,2021,25-1225,XYYF,Q3,21524.75
12,2021-03-15T00:00:00Z,2021,25-1225,XYYF,Q4,20800.2
14,2021-03-15T00:00:00Z,2021,11-1411,XYYF,Q1,26324.34
14,2021-03-15T00:00:00Z,2021,11-1411,XYYF,Q2,15751.63
14,2021-03-15T00:00:00Z,2021,11-1411,XYYF,Q3,20306.43
14,2021-03-15T00:00:00Z,2021,11-1411,XYYF,Q4,18372.19
32,2021-03-15T00:00:00Z,2021,23-3223,XYYF,Q1,11844.01
32,2021-03-15T00:00:00Z,2021,23-3223,XYYF,Q2,14635.89
32,2021-03-15T00:00:00Z,2021,23-3223,XYYF,Q3,16027.89
32,2021-03-15T00:00:00Z,2021,23-3223,XYYF,Q4,14103.45
17,2021-03-16T00:00:00Z,2021,8-178,XYYF,Q1,22462.7
17,2021-03-16T00:00:00Z,2021,8-178,XYYF,Q2,20456.75
17,2021-03-16T00:00:00Z,2021,8-178,XYYF,Q3,20038.68
17,2021-03-16T00:00:00Z,2021,8-178,XYYF,Q4,22228.17
